evento_id,entidade_id,pos_full
64098,930.551.804-45,155
65286,930.551.804-45,167
71285,930.551.804-45,179
71349,930.551.804-45,191
71425,930.551.804-45,203
71451,930.551.804-45,215
75635,930.551.804-45,227
93900,930.551.804-45,239
93904,930.551.804-45,251
1165,543.461.065-28,11
7049,543.461.065-28,23
8268,543.461.065-28,35
19717,543.461.065-28,47
41860,543.461.065-28,59
48972,543.461.065-28,71
57342,543.461.065-28,83
69597,543.461.065-28,95
69599,543.461.065-28,107
92663,543.461.065-28,119
92830,543.461.065-28,131
95723,543.461.065-28,143
96426,543.461.065-28,155
1166,465.170.215-58,11
28304,465.170.215-58,23
33964,465.170.215-58,35
36700,465.170.215-58,47
42173,465.170.215-58,59
53801,465.170.215-58,71
84484,465.170.215-58,83
87818,465.170.215-58,95
1167,950.252.161-76,11
2531,950.252.161-76,23
5308,950.252.161-76,35
24663,950.252.161-76,47
25195,950.252.161-76,59
25212,950.252.161-76,71
25333,950.252.161-76,83
26917,950.252.161-76,95
27760,950.252.161-76,107
28738,950.252.161-76,119
29582,950.252.161-76,131
30899,950.252.161-76,143
31037,950.252.161-76,155
32966,950.252.161-76,167
34187,950.252.161-76,179
35045,950.252.161-76,191
37943,950.252.161-76,203
41242,950.252.161-76,215
45115,950.252.161-76,227
46812,950.252.161-76,239
47144,950.252.161-76,251
47882,950.252.161-76,263
60281,950.252.161-76,275
68993,950.252.161-76,287
76340,950.252.161-76,299
88653,950.252.161-76,311
94922,950.252.161-76,323
1168,560.347.995-70,11
1680,560.347.995-70,23
10197,560.347.995-70,35
17312,560.347.995-70,47
18104,560.347.995-70,59
20941,560.347.995-70,71
21719,560.347.995-70,83
35144,560.347.995-70,95
54137,560.347.995-70,107
57090,560.347.995-70,119
57597,560.347.995-70,131
58465,560.347.995-70,143
69859,560.347.995-70,155
93058,560.347.995-70,167
1169,873.334.464-76,11
3306,873.334.464-76,23
6071,873.334.464-76,35
13713,873.334.464-76,47
14202,873.334.464-76,59
20378,873.334.464-76,71
39812,873.334.464-76,83
40767,873.334.464-76,95
44810,873.334.464-76,107
46854,873.334.464-76,119
48836,873.334.464-76,131
57545,873.334.464-76,143
82888,873.334.464-76,155
85440,873.334.464-76,167
91572,873.334.464-76,179
1170,335.698.829-85,11
2270,335.698.829-85,23
17656,335.698.829-85,35
1171,243.602.857-52,11
3466,243.602.857-52,23
8028,243.602.857-52,35
13964,243.602.857-52,47
33048,243.602.857-52,59
38559,243.602.857-52,71
47205,243.602.857-52,83
48146,243.602.857-52,95
50228,243.602.857-52,107
55569,243.602.857-52,119
66205,243.602.857-52,131
78569,243.602.857-52,143
92986,243.602.857-52,155
94956,243.602.857-52,167
1172,210.116.978-90,11
22725,210.116.978-90,23
31120,210.116.978-90,35
32210,210.116.978-90,47
32214,210.116.978-90,59
44997,210.116.978-90,71
47315,210.116.978-90,83
54229,210.116.978-90,95
54562,210.116.978-90,107
76715,210.116.978-90,119
77315,210.116.978-90,131
78182,210.116.978-90,143
79201,210.116.978-90,155
82822,210.116.978-90,167
91635,210.116.978-90,179
1175,823.562.617-96,11
3519,823.562.617-96,23
5247,823.562.617-96,35
28347,823.562.617-96,47
41199,823.562.617-96,59
48781,823.562.617-96,71
51345,823.562.617-96,83
52391,823.562.617-96,95
54158,823.562.617-96,107
54860,823.562.617-96,119
62661,823.562.617-96,131
85078,823.562.617-96,143
88579,823.562.617-96,155
91757,823.562.617-96,167
96666,823.562.617-96,179
1176,538.546.771-54,11
2591,538.546.771-54,23
5199,538.546.771-54,35
6452,538.546.771-54,47
6464,538.546.771-54,59
8873,538.546.771-54,71
10089,538.546.771-54,83
10286,538.546.771-54,95
11216,538.546.771-54,107
15175,538.546.771-54,119
23036,538.546.771-54,131
23189,538.546.771-54,143
23781,538.546.771-54,155
35475,538.546.771-54,167
41257,538.546.771-54,179
41781,538.546.771-54,191
43482,538.546.771-54,203
48630,538.546.771-54,215
49310,538.546.771-54,227
49550,538.546.771-54,239
49927,538.546.771-54,251
50623,538.546.771-54,263
50849,538.546.771-54,275
52581,538.546.771-54,287
59772,538.546.771-54,299
70404,538.546.771-54,311
71147,538.546.771-54,323
93075,538.546.771-54,335
93356,538.546.771-54,347
93992,538.546.771-54,359
98072,538.546.771-54,371
98929,538.546.771-54,383
1177,166.513.508-54,11
10817,166.513.508-54,23
49436,166.513.508-54,35
56527,166.513.508-54,47
1178,380.100.768-56,11
9023,380.100.768-56,23
12954,380.100.768-56,35
16391,380.100.768-56,47
25885,380.100.768-56,59
31483,380.100.768-56,71
31487,380.100.768-56,83
42104,380.100.768-56,95
45013,380.100.768-56,107
47009,380.100.768-56,119
47598,380.100.768-56,131
62418,380.100.768-56,143
67956,380.100.768-56,155
76454,380.100.768-56,167
77305,380.100.768-56,179
80527,380.100.768-56,191
1179,240.315.606-05,11
50705,240.315.606-05,23
53325,240.315.606-05,35
1180,499.602.960-91,11
1182,555.127.520-57,11
41386,555.127.520-57,23
41631,555.127.520-57,35
53314,555.127.520-57,47
72919,555.127.520-57,59
75262,555.127.520-57,71
1183,247.122.590-00,11
1692,247.122.590-00,23
35840,247.122.590-00,35
71703,247.122.590-00,47
92351,247.122.590-00,59
1184,483.287.697-00,11
32815,483.287.697-00,23
37062,483.287.697-00,35
38154,483.287.697-00,47
40201,483.287.697-00,59
46058,483.287.697-00,71
70755,483.287.697-00,83
70914,483.287.697-00,95
88790,483.287.697-00,107
1185,630.350.747-63,11
8176,630.350.747-63,23
1186,724.776.075-37,11
49947,724.776.075-37,23
79136,724.776.075-37,35
99923,724.776.075-37,47
1188,054.941.619-60,11
3502,054.941.619-60,23
3914,054.941.619-60,35
61651,054.941.619-60,47
62776,054.941.619-60,59
74228,054.941.619-60,71
1191,050.621.029-44,11
49138,050.621.029-44,23
73508,050.621.029-44,35
96823,050.621.029-44,47
1192,340.319.450-78,11
4315,340.319.450-78,23
4448,340.319.450-78,35
7862,340.319.450-78,47
21748,340.319.450-78,59
22229,340.319.450-78,71
25759,340.319.450-78,83
30641,340.319.450-78,95
30664,340.319.450-78,107
32103,340.319.450-78,119
33153,340.319.450-78,131
33157,340.319.450-78,143
36569,340.319.450-78,155
52501,340.319.450-78,167
53736,340.319.450-78,179
62984,340.319.450-78,191
71990,340.319.450-78,203
72105,340.319.450-78,215
74218,340.319.450-78,227
78843,340.319.450-78,239
79147,340.319.450-78,251
79491,340.319.450-78,263
80360,340.319.450-78,275
89932,340.319.450-78,287
90818,340.319.450-78,299
91091,340.319.450-78,311
91145,340.319.450-78,323
91228,340.319.450-78,335
98123,340.319.450-78,347
1193,163.128.547-52,11
6596,163.128.547-52,23
9634,163.128.547-52,35
38692,163.128.547-52,47
41535,163.128.547-52,59
47691,163.128.547-52,71
95096,163.128.547-52,83
1195,279.808.097-50,11
1503,279.808.097-50,23
2498,279.808.097-50,35
6251,279.808.097-50,47
6280,279.808.097-50,59
6815,279.808.097-50,71
16603,279.808.097-50,83
18252,279.808.097-50,95
30177,279.808.097-50,107
32089,279.808.097-50,119
32356,279.808.097-50,131
33640,279.808.097-50,143
36217,279.808.097-50,155
36828,279.808.097-50,167
37200,279.808.097-50,179
37684,279.808.097-50,191
41180,279.808.097-50,203
42387,279.808.097-50,215
42594,279.808.097-50,227
47467,279.808.097-50,239
49596,279.808.097-50,251
50408,279.808.097-50,263
53341,279.808.097-50,275
59319,279.808.097-50,287
60723,279.808.097-50,299
61672,279.808.097-50,311
61888,279.808.097-50,323
65385,279.808.097-50,335
68504,279.808.097-50,347
68620,279.808.097-50,359
69096,279.808.097-50,371
70181,279.808.097-50,383
70505,279.808.097-50,395
70684,279.808.097-50,407
76338,279.808.097-50,419
80942,279.808.097-50,431
82274,279.808.097-50,443
82459,279.808.097-50,455
83292,279.808.097-50,467
85518,279.808.097-50,479
90336,279.808.097-50,491
90620,279.808.097-50,503
94919,279.808.097-50,515
97295,279.808.097-50,527
1196,909.329.952-25,11
26874,909.329.952-25,23
30495,909.329.952-25,35
36929,909.329.952-25,47
39612,909.329.952-25,59
47530,909.329.952-25,71
69130,909.329.952-25,83
71325,909.329.952-25,95
75280,909.329.952-25,107
75481,909.329.952-25,119
77166,909.329.952-25,131
88081,909.329.952-25,143
99266,909.329.952-25,155
1197,016.028.214-45,11
1198,711.696.565-36,11
8918,711.696.565-36,23
15961,711.696.565-36,35
72017,711.696.565-36,47
90031,711.696.565-36,59
1199,306.456.987-25,11
35367,306.456.987-25,23
41763,306.456.987-25,35
42638,306.456.987-25,47
50052,306.456.987-25,59
50285,306.456.987-25,71
51945,306.456.987-25,83
52799,306.456.987-25,95
54830,306.456.987-25,107
63612,306.456.987-25,119
81107,306.456.987-25,131
82052,306.456.987-25,143
1200,946.291.814-74,11
22492,946.291.814-74,23
45588,946.291.814-74,35
89409,946.291.814-74,47
91463,946.291.814-74,59
97214,946.291.814-74,71
1201,833.856.771-06,11
18054,833.856.771-06,23
23117,833.856.771-06,35
45671,833.856.771-06,47
49123,833.856.771-06,59
54053,833.856.771-06,71
61696,833.856.771-06,83
81519,833.856.771-06,95
1205,529.214.897-08,11
6230,529.214.897-08,23
10354,529.214.897-08,35
11796,529.214.897-08,47
12191,529.214.897-08,59
12410,529.214.897-08,71
12411,529.214.897-08,83
12824,529.214.897-08,95
23481,529.214.897-08,107
43825,529.214.897-08,119
50812,529.214.897-08,131
51611,529.214.897-08,143
52440,529.214.897-08,155
58689,529.214.897-08,167
66598,529.214.897-08,179
71213,529.214.897-08,191
75710,529.214.897-08,203
80100,529.214.897-08,215
83628,529.214.897-08,227
83886,529.214.897-08,239
86988,529.214.897-08,251
87111,529.214.897-08,263
87863,529.214.897-08,275
88991,529.214.897-08,287
89171,529.214.897-08,299
99761,529.214.897-08,311
1206,490.186.431-90,11
1604,490.186.431-90,23
1616,490.186.431-90,35
1617,490.186.431-90,47
4179,490.186.431-90,59
12269,490.186.431-90,71
15324,490.186.431-90,83
19204,490.186.431-90,95
23558,490.186.431-90,107
24937,490.186.431-90,119
30252,490.186.431-90,131
41844,490.186.431-90,143
47567,490.186.431-90,155
47975,490.186.431-90,167
50777,490.186.431-90,179
62766,490.186.431-90,191
63322,490.186.431-90,203
65492,490.186.431-90,215
67727,490.186.431-90,227
72758,490.186.431-90,239
73332,490.186.431-90,251
73459,490.186.431-90,263
74792,490.186.431-90,275
76470,490.186.431-90,287
86379,490.186.431-90,299
93238,490.186.431-90,311
93955,490.186.431-90,323
93968,490.186.431-90,335
94056,490.186.431-90,347
94923,490.186.431-90,359
95953,490.186.431-90,371
1207,216.914.568-02,11
19836,216.914.568-02,23
37248,216.914.568-02,35
37646,216.914.568-02,47
38540,216.914.568-02,59
1208,116.957.833-01,11
8429,116.957.833-01,23
10934,116.957.833-01,35
25360,116.957.833-01,47
31218,116.957.833-01,59
42584,116.957.833-01,71
47787,116.957.833-01,83
48695,116.957.833-01,95
51311,116.957.833-01,107
51577,116.957.833-01,119
60933,116.957.833-01,131
69444,116.957.833-01,143
83212,116.957.833-01,155
84122,116.957.833-01,167
86310,116.957.833-01,179
1209,667.304.520-56,11
3069,667.304.520-56,23
82794,667.304.520-56,35
83445,667.304.520-56,47
89178,667.304.520-56,59
97926,667.304.520-56,71
1210,514.955.138-40,11
8129,514.955.138-40,23
10921,514.955.138-40,35
16829,514.955.138-40,47
17067,514.955.138-40,59
48244,514.955.138-40,71
69140,514.955.138-40,83
70846,514.955.138-40,95
74091,514.955.138-40,107
91578,514.955.138-40,119
91933,514.955.138-40,131
1211,980.038.959-87,11
2353,980.038.959-87,23
5996,980.038.959-87,35
8002,980.038.959-87,47
11182,980.038.959-87,59
11527,980.038.959-87,71
14266,980.038.959-87,83
14270,980.038.959-87,95
18354,980.038.959-87,107
22719,980.038.959-87,119
34993,980.038.959-87,131
38604,980.038.959-87,143
38607,980.038.959-87,155
39170,980.038.959-87,167
40102,980.038.959-87,179
42637,980.038.959-87,191
46396,980.038.959-87,203
50054,980.038.959-87,215
51061,980.038.959-87,227
56326,980.038.959-87,239
58998,980.038.959-87,251
59420,980.038.959-87,263
67241,980.038.959-87,275
74194,980.038.959-87,287
77257,980.038.959-87,299
82801,980.038.959-87,311
84182,980.038.959-87,323
85902,980.038.959-87,335
86011,980.038.959-87,347
92706,980.038.959-87,359
94744,980.038.959-87,371
96342,980.038.959-87,383
1212,889.940.333-35,11
37320,889.940.333-35,23
40889,889.940.333-35,35
60353,889.940.333-35,47
87210,889.940.333-35,59
87746,889.940.333-35,71
88859,889.940.333-35,83
96864,889.940.333-35,95
97606,889.940.333-35,107
1213,696.970.900-09,11
12129,696.970.900-09,23
18842,696.970.900-09,35
35296,696.970.900-09,47
65054,696.970.900-09,59
87348,696.970.900-09,71
93512,696.970.900-09,83
1214,292.739.896-83,11
5587,292.739.896-83,23
5639,292.739.896-83,35
13395,292.739.896-83,47
21390,292.739.896-83,59
21934,292.739.896-83,71
22946,292.739.896-83,83
23122,292.739.896-83,95
25241,292.739.896-83,107
25609,292.739.896-83,119
43442,292.739.896-83,131
44050,292.739.896-83,143
44223,292.739.896-83,155
45161,292.739.896-83,167
45772,292.739.896-83,179
53316,292.739.896-83,191
64631,292.739.896-83,203
67777,292.739.896-83,215
69008,292.739.896-83,227
78893,292.739.896-83,239
80950,292.739.896-83,251
82718,292.739.896-83,263
87491,292.739.896-83,275
89209,292.739.896-83,287
91698,292.739.896-83,299
92127,292.739.896-83,311
94233,292.739.896-83,323
95201,292.739.896-83,335
97694,292.739.896-83,347
1215,330.410.515-83,11
2437,330.410.515-83,23
2665,330.410.515-83,35
36139,330.410.515-83,47
50106,330.410.515-83,59
57157,330.410.515-83,71
63711,330.410.515-83,83
76460,330.410.515-83,95
77795,330.410.515-83,107
1216,870.069.790-72,11
29007,870.069.790-72,23
29308,870.069.790-72,35
41894,870.069.790-72,47
46947,870.069.790-72,59
66187,870.069.790-72,71
78714,870.069.790-72,83
99531,870.069.790-72,95
1218,144.276.400-79,11
1387,144.276.400-79,23
1388,144.276.400-79,35
9775,144.276.400-79,47
10452,144.276.400-79,59
11851,144.276.400-79,71
18848,144.276.400-79,83
28733,144.276.400-79,95
29374,144.276.400-79,107
35346,144.276.400-79,119
37454,144.276.400-79,131
38697,144.276.400-79,143
39440,144.276.400-79,155
42062,144.276.400-79,167
43570,144.276.400-79,179
44014,144.276.400-79,191
45539,144.276.400-79,203
46251,144.276.400-79,215
48002,144.276.400-79,227
50659,144.276.400-79,239
51395,144.276.400-79,251
57110,144.276.400-79,263
58455,144.276.400-79,275
58723,144.276.400-79,287
59194,144.276.400-79,299
61991,144.276.400-79,311
65458,144.276.400-79,323
68229,144.276.400-79,335
69205,144.276.400-79,347
78639,144.276.400-79,359
79721,144.276.400-79,371
79836,144.276.400-79,383
90642,144.276.400-79,395
91691,144.276.400-79,407
91825,144.276.400-79,419
93998,144.276.400-79,431
95732,144.276.400-79,443
99534,144.276.400-79,455
1219,219.243.796-00,11
2634,219.243.796-00,23
19571,219.243.796-00,35
21052,219.243.796-00,47
22100,219.243.796-00,59
39331,219.243.796-00,71
58754,219.243.796-00,83
58765,219.243.796-00,95
60981,219.243.796-00,107
72880,219.243.796-00,119
74461,219.243.796-00,131
80637,219.243.796-00,143
95403,219.243.796-00,155
95889,219.243.796-00,167
99188,219.243.796-00,179
1220,284.446.969-86,11
46488,284.446.969-86,23
1221,464.101.342-07,11
4233,464.101.342-07,23
37834,464.101.342-07,35
54068,464.101.342-07,47
83642,464.101.342-07,59
1222,189.856.709-30,11
3470,189.856.709-30,23
11183,189.856.709-30,35
13764,189.856.709-30,47
14160,189.856.709-30,59
30930,189.856.709-30,71
31947,189.856.709-30,83
34865,189.856.709-30,95
39979,189.856.709-30,107
45083,189.856.709-30,119
46629,189.856.709-30,131
51277,189.856.709-30,143
54114,189.856.709-30,155
55804,189.856.709-30,167
74289,189.856.709-30,179
78054,189.856.709-30,191
92107,189.856.709-30,203
92617,189.856.709-30,215
1223,389.525.024-42,11
12682,389.525.024-42,23
15300,389.525.024-42,35
18389,389.525.024-42,47
26465,389.525.024-42,59
28299,389.525.024-42,71
37980,389.525.024-42,83
59424,389.525.024-42,95
59563,389.525.024-42,107
61828,389.525.024-42,119
70940,389.525.024-42,131
71654,389.525.024-42,143
75233,389.525.024-42,155
97869,389.525.024-42,167
1224,858.869.022-52,11
4383,858.869.022-52,23
6285,858.869.022-52,35
7043,858.869.022-52,47
17103,858.869.022-52,59
22750,858.869.022-52,71
30061,858.869.022-52,83
40958,858.869.022-52,95
46105,858.869.022-52,107
54891,858.869.022-52,119
54897,858.869.022-52,131
57098,858.869.022-52,143
73111,858.869.022-52,155
83350,858.869.022-52,167
83509,858.869.022-52,179
87075,858.869.022-52,191
95633,858.869.022-52,203
1226,646.431.594-30,11
1666,646.431.594-30,23
1755,646.431.594-30,35
8093,646.431.594-30,47
9068,646.431.594-30,59
15206,646.431.594-30,71
17923,646.431.594-30,83
20440,646.431.594-30,95
34050,646.431.594-30,107
36274,646.431.594-30,119
36995,646.431.594-30,131
38133,646.431.594-30,143
39580,646.431.594-30,155
41263,646.431.594-30,167
41735,646.431.594-30,179
41956,646.431.594-30,191
43039,646.431.594-30,203
51660,646.431.594-30,215
54088,646.431.594-30,227
54089,646.431.594-30,239
64832,646.431.594-30,251
68733,646.431.594-30,263
75701,646.431.594-30,275
75887,646.431.594-30,287
98671,646.431.594-30,299
1227,369.735.246-64,11
8337,369.735.246-64,23
8658,369.735.246-64,35
11454,369.735.246-64,47
13767,369.735.246-64,59
32145,369.735.246-64,71
48432,369.735.246-64,83
53047,369.735.246-64,95
53913,369.735.246-64,107
82118,369.735.246-64,119
90346,369.735.246-64,131
93569,369.735.246-64,143
94373,369.735.246-64,155
96818,369.735.246-64,167
1228,953.643.421-07,11
4353,953.643.421-07,23
6297,953.643.421-07,35
9732,953.643.421-07,47
21850,953.643.421-07,59
21989,953.643.421-07,71
26339,953.643.421-07,83
26947,953.643.421-07,95
31072,953.643.421-07,107
63574,953.643.421-07,119
68277,953.643.421-07,131
85689,953.643.421-07,143
1229,059.296.364-00,11
51064,059.296.364-00,23
52133,059.296.364-00,35
60677,059.296.364-00,47
70699,059.296.364-00,59
93340,059.296.364-00,71
98219,059.296.364-00,83
1231,853.523.970-76,11
29427,853.523.970-76,23
76814,853.523.970-76,35
87511,853.523.970-76,47
1232,091.901.975-77,11
2143,091.901.975-77,23
21787,091.901.975-77,35
47557,091.901.975-77,47
59196,091.901.975-77,59
59223,091.901.975-77,71
69240,091.901.975-77,83
70968,091.901.975-77,95
74909,091.901.975-77,107
82048,091.901.975-77,119
86111,091.901.975-77,131
86247,091.901.975-77,143
87029,091.901.975-77,155
91472,091.901.975-77,167
94024,091.901.975-77,179
96492,091.901.975-77,191
97233,091.901.975-77,203
97893,091.901.975-77,215
98524,091.901.975-77,227
1233,509.620.930-09,11
2587,509.620.930-09,23
16599,509.620.930-09,35
17053,509.620.930-09,47
23358,509.620.930-09,59
23447,509.620.930-09,71
28960,509.620.930-09,83
31348,509.620.930-09,95
35472,509.620.930-09,107
35820,509.620.930-09,119
36548,509.620.930-09,131
37749,509.620.930-09,143
38850,509.620.930-09,155
60371,509.620.930-09,167
63401,509.620.930-09,179
75027,509.620.930-09,191
75978,509.620.930-09,203
78727,509.620.930-09,215
79964,509.620.930-09,227
81893,509.620.930-09,239
86300,509.620.930-09,251
87009,509.620.930-09,263
95388,509.620.930-09,275
96154,509.620.930-09,287
1234,469.252.297-63,11
1235,254.247.661-61,11
59131,254.247.661-61,23
1236,756.490.387-24,11
11535,756.490.387-24,23
17342,756.490.387-24,35
30882,756.490.387-24,47
37806,756.490.387-24,59
51298,756.490.387-24,71
58632,756.490.387-24,83
62845,756.490.387-24,95
69483,756.490.387-24,107
69814,756.490.387-24,119
86524,756.490.387-24,131
94111,756.490.387-24,143
96465,756.490.387-24,155
1237,548.693.561-71,11
7913,548.693.561-71,23
15072,548.693.561-71,35
51296,548.693.561-71,47
78853,548.693.561-71,59
96989,548.693.561-71,71
1238,380.030.007-93,11
48165,380.030.007-93,23
50736,380.030.007-93,35
51550,380.030.007-93,47
52470,380.030.007-93,59
1239,489.034.552-31,11
3368,489.034.552-31,23
97659,489.034.552-31,35
1241,363.371.240-22,11
26924,363.371.240-22,23
27490,363.371.240-22,35
32995,363.371.240-22,47
63556,363.371.240-22,59
66558,363.371.240-22,71
82521,363.371.240-22,83
97726,363.371.240-22,95
1242,598.361.009-03,11
1245,718.394.213-98,11
3831,718.394.213-98,23
15779,718.394.213-98,35
18774,718.394.213-98,47
32642,718.394.213-98,59
35619,718.394.213-98,71
36513,718.394.213-98,83
38038,718.394.213-98,95
40334,718.394.213-98,107
42275,718.394.213-98,119
45711,718.394.213-98,131
54446,718.394.213-98,143
54888,718.394.213-98,155
56377,718.394.213-98,167
67955,718.394.213-98,179
68178,718.394.213-98,191
69591,718.394.213-98,203
82242,718.394.213-98,215
1246,448.348.521-05,11
12225,448.348.521-05,23
17169,448.348.521-05,35
27677,448.348.521-05,47
33724,448.348.521-05,59
38203,448.348.521-05,71
93510,448.348.521-05,83
1247,931.694.146-66,11
5469,931.694.146-66,23
13032,931.694.146-66,35
17960,931.694.146-66,47
22450,931.694.146-66,59
31065,931.694.146-66,71
31125,931.694.146-66,83
43021,931.694.146-66,95
53231,931.694.146-66,107
93845,931.694.146-66,119
1248,499.489.854-51,11
2429,499.489.854-51,23
8124,499.489.854-51,35
15055,499.489.854-51,47
16732,499.489.854-51,59
22228,499.489.854-51,71
38233,499.489.854-51,83
38479,499.489.854-51,95
39800,499.489.854-51,107
44919,499.489.854-51,119
57024,499.489.854-51,131
57201,499.489.854-51,143
58498,499.489.854-51,155
59650,499.489.854-51,167
60606,499.489.854-51,179
61874,499.489.854-51,191
62187,499.489.854-51,203
67621,499.489.854-51,215
69954,499.489.854-51,227
70486,499.489.854-51,239
81348,499.489.854-51,251
81510,499.489.854-51,263
81511,499.489.854-51,275
85302,499.489.854-51,287
85716,499.489.854-51,299
93723,499.489.854-51,311
94406,499.489.854-51,323
1249,610.705.370-04,11
2047,610.705.370-04,23
6434,610.705.370-04,35
6560,610.705.370-04,47
21978,610.705.370-04,59
23769,610.705.370-04,71
38226,610.705.370-04,83
42615,610.705.370-04,95
49499,610.705.370-04,107
50646,610.705.370-04,119
58923,610.705.370-04,131
60304,610.705.370-04,143
60363,610.705.370-04,155
61126,610.705.370-04,167
77740,610.705.370-04,179
92528,610.705.370-04,191
1250,858.463.214-02,11
1383,858.463.214-02,23
1724,858.463.214-02,35
1939,858.463.214-02,47
2726,858.463.214-02,59
6319,858.463.214-02,71
11215,858.463.214-02,83
14986,858.463.214-02,95
18305,858.463.214-02,107
27934,858.463.214-02,119
28315,858.463.214-02,131
28323,858.463.214-02,143
34894,858.463.214-02,155
36284,858.463.214-02,167
36699,858.463.214-02,179
37010,858.463.214-02,191
46271,858.463.214-02,203
49875,858.463.214-02,215
50475,858.463.214-02,227
51001,858.463.214-02,239
54545,858.463.214-02,251
59114,858.463.214-02,263
59252,858.463.214-02,275
61354,858.463.214-02,287
61373,858.463.214-02,299
64890,858.463.214-02,311
65282,858.463.214-02,323
65627,858.463.214-02,335
66221,858.463.214-02,347
67083,858.463.214-02,359
67454,858.463.214-02,371
70050,858.463.214-02,383
70452,858.463.214-02,395
71058,858.463.214-02,407
76960,858.463.214-02,419
78040,858.463.214-02,431
79888,858.463.214-02,443
81468,858.463.214-02,455
82698,858.463.214-02,467
85800,858.463.214-02,479
87668,858.463.214-02,491
92669,858.463.214-02,503
93045,858.463.214-02,515
96865,858.463.214-02,527
97117,858.463.214-02,539
99764,858.463.214-02,551
1251,367.374.251-51,11
26796,367.374.251-51,23
26816,367.374.251-51,35
41540,367.374.251-51,47
42218,367.374.251-51,59
55563,367.374.251-51,71
72900,367.374.251-51,83
76355,367.374.251-51,95
83355,367.374.251-51,107
1253,007.326.154-88,11
32124,007.326.154-88,23
54456,007.326.154-88,35
79779,007.326.154-88,47
1254,840.052.562-01,11
13152,840.052.562-01,23
15849,840.052.562-01,35
16373,840.052.562-01,47
1255,990.606.525-76,11
1531,990.606.525-76,23
1966,990.606.525-76,35
6001,990.606.525-76,47
6003,990.606.525-76,59
8234,990.606.525-76,71
8601,990.606.525-76,83
9356,990.606.525-76,95
9781,990.606.525-76,107
10543,990.606.525-76,119
20292,990.606.525-76,131
20495,990.606.525-76,143
21046,990.606.525-76,155
24320,990.606.525-76,167
26035,990.606.525-76,179
26242,990.606.525-76,191
27221,990.606.525-76,203
27582,990.606.525-76,215
33812,990.606.525-76,227
35414,990.606.525-76,239
40156,990.606.525-76,251
40672,990.606.525-76,263
40708,990.606.525-76,275
40779,990.606.525-76,287
40974,990.606.525-76,299
41231,990.606.525-76,311
41259,990.606.525-76,323
41671,990.606.525-76,335
41946,990.606.525-76,347
43059,990.606.525-76,359
47974,990.606.525-76,371
52280,990.606.525-76,383
53363,990.606.525-76,395
53960,990.606.525-76,407
55631,990.606.525-76,419
61565,990.606.525-76,431
61951,990.606.525-76,443
62700,990.606.525-76,455
62812,990.606.525-76,467
63708,990.606.525-76,479
72991,990.606.525-76,491
73960,990.606.525-76,503
76443,990.606.525-76,515
77452,990.606.525-76,527
80504,990.606.525-76,539
91050,990.606.525-76,551
93164,990.606.525-76,563
93199,990.606.525-76,575
93349,990.606.525-76,587
93640,990.606.525-76,599
94203,990.606.525-76,611
94363,990.606.525-76,623
94647,990.606.525-76,635
1257,556.431.793-93,11
6492,556.431.793-93,23
11227,556.431.793-93,35
11301,556.431.793-93,47
19448,556.431.793-93,59
19454,556.431.793-93,71
21037,556.431.793-93,83
27039,556.431.793-93,95
34353,556.431.793-93,107
34765,556.431.793-93,119
59122,556.431.793-93,131
74012,556.431.793-93,143
74848,556.431.793-93,155
86450,556.431.793-93,167
92421,556.431.793-93,179
94443,556.431.793-93,191
1258,624.831.989-88,11
22739,624.831.989-88,23
31984,624.831.989-88,35
90046,624.831.989-88,47
91139,624.831.989-88,59
1259,005.384.163-86,11
5846,005.384.163-86,23
15276,005.384.163-86,35
19324,005.384.163-86,47
20171,005.384.163-86,59
21101,005.384.163-86,71
21399,005.384.163-86,83
22251,005.384.163-86,95
23867,005.384.163-86,107
24660,005.384.163-86,119
24661,005.384.163-86,131
25189,005.384.163-86,143
25817,005.384.163-86,155
45515,005.384.163-86,167
48414,005.384.163-86,179
51181,005.384.163-86,191
54059,005.384.163-86,203
54154,005.384.163-86,215
57303,005.384.163-86,227
59272,005.384.163-86,239
62118,005.384.163-86,251
62420,005.384.163-86,263
64654,005.384.163-86,275
65989,005.384.163-86,287
69321,005.384.163-86,299
71164,005.384.163-86,311
79219,005.384.163-86,323
79390,005.384.163-86,335
79865,005.384.163-86,347
79989,005.384.163-86,359
91189,005.384.163-86,371
93467,005.384.163-86,383
94244,005.384.163-86,395
98208,005.384.163-86,407
1260,273.876.736-24,11
6534,273.876.736-24,23
6752,273.876.736-24,35
33340,273.876.736-24,47
36955,273.876.736-24,59
66238,273.876.736-24,71
71385,273.876.736-24,83
86476,273.876.736-24,95
86581,273.876.736-24,107
94154,273.876.736-24,119
1261,524.577.101-20,11
17429,524.577.101-20,23
31119,524.577.101-20,35
37696,524.577.101-20,47
38284,524.577.101-20,59
39023,524.577.101-20,71
60654,524.577.101-20,83
86494,524.577.101-20,95
86495,524.577.101-20,107
87259,524.577.101-20,119
1262,002.847.413-96,11
57551,002.847.413-96,23
58316,002.847.413-96,35
96165,002.847.413-96,47
1263,032.813.623-97,11
6353,032.813.623-97,23
35907,032.813.623-97,35
81705,032.813.623-97,47
81873,032.813.623-97,59
82030,032.813.623-97,71
96341,032.813.623-97,83
1264,122.113.534-10,11
2823,122.113.534-10,23
12289,122.113.534-10,35
21070,122.113.534-10,47
